,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
333,6,0,Manchester City,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">5-3-2</strong>",Ederson,João Cancelo,Rúben Dias,Kyle Walker,John Stones,Phil Foden,Julián Álvarez,Rodri,Ilkay Gündogan,Bernardo Silva,Erling Haaland,Stefan Ortega,Josh Wilson-Esbrand,Rico Lewis,Cole Palmer,Claudio Gomes,Sergio Gómez,Kevin De Bruyne,Ben Knight,Riyad Mahrez,Dean Henderson,Scott McKenna,Neco Williams,Cheikhou Kouyaté,Renan Lodi,Joe Worrall,Remo Freuler,Lewis O'Brien,Ryan Yates,Morgan Gibbs-White,Brennan Johnson,Wayne Hennessey,Steve Cook,Giulian Biancone,Harry Toffolo,Jack Colback,Jesse Lingard,Emmanuel Dennis,Taiwo Awoniyi,Sam Surridge,Matchweek 5,8,-3,10,4
334,1,1,West Ham United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Lukasz Fabianski,Kurt Zouma,Vladimír Coufal,Thilo Kehrer,Aaron Cresswell,Declan Rice,Jarrod Bowen,Pablo Fornals,Saïd Benrahma,Tomás Soucek,Michail Antonio,Darren Randolph,Alphonse Areola,Angelo Ogbonna,Emerson,Flynn Downes,Manuel Lanzini,Conor Coventry,Lucas Paquetá,Maxwel Cornet,Hugo Lloris,Davinson Sánchez,Ben Davies,Eric Dier,Yves Bissouma,Ivan Perisic,Pierre-Emile Højbjerg,Emerson Royal,Son Heung-Min,Harry Kane,Dejan Kulusevski,Fraser Forster,Djed Spence,Matt Doherty,Japhet Tanganga,Clément Lenglet,Oliver Skipp,Pape Sarr,Ryan Sessegnon,Richarlison,Matchweek 5,-4,6,3,10
335,2,1,Liverpool,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Alisson Becker,Andy Robertson,Trent Alexander-Arnold,Virgil van Dijk,Joe Gomez,Jordan Henderson,Fabinho,Harvey Elliott,Roberto Firmino,Luis Díaz,Mohamed Salah,Harvey Davies,Adrián,Stefan Bajcetic,Nathaniel Phillips,Joël Matip,Kostas Tsimikas,James Milner,Fábio Carvalho,Curtis Jones,Nick Pope,Jamaal Lascelles,Matt Targett,Kieran Trippier,Dan Burn,Joe Willock,Sean Longstaff,Joelinton,Ryan Fraser,Miguel Almirón,Alexander Isak,Karl Darlow,Sven Botman,Jamal Lewis,Javier Manquillo,Fabian Schär,Elliot Anderson,Matt Ritchie,Jacob Murphy,Chris Wood,Matchweek 5,8,2,5,6
336,1,1,Crystal Palace,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Vicente Guaita,Joachim Andersen,Joel Ward,Nathaniel Clyne,Marc Guéhi,Michael Olise,Cheick Doucouré,Jeffrey Schlupp,Wilfried Zaha,Eberechi Eze,Jean-Philippe Mateta,Sam Johnstone,Tyrick Mitchell,Chris Richards,Kaden Rodney,Luka Milivojevic,Malcolm Ebiowei,Killian Phillips,Jordan Ayew,Odsonne Édouard,David Raya,Aaron Hickey,Ben Mee,Rico Henry,Zanka,Mathias Jensen,Vitaly Janelt,Shandon Baptiste,Bryan Mbeumo,Ivan Toney,Keane Lewis-Potter,Thomas Strakosha,Mads Roerslev,Mads Bech,Finley Stevens,Josh Dasilva,Mikkel Damsgaard,Yoane Wissa,Frank Onyeka,Saman Ghoddos,Matchweek 5,-2,3,4,5
337,2,1,Fulham,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>",Bernd Leno,Antonee Robinson,Tosin Adarabioyo,Kenny Tete,Tim Ream,Bobby De Cordova-Reid,João Palhinha,Andreas Pereira,Harrison Reed,Neeskens Kebano,Aleksandar Mitrovic,Marek Rodák,Kevin Mbabu,Issa Diop,Tyrese Francois,Nathaniel Chalobah,Tom Cairney,Luke Harris,Terry Ablade,Jay Stansfield,Robert Sánchez,Lewis Dunk,Adam Webster,Joël Veltman,Pervis Estupiñán,Alexis Mac Allister,Moisés Caicedo,Solly March,Enock Mwepu,Leandro Trossard,Pascal Groß,Jason Steele,Jan Paul van Hecke,Levi Colwill,Tariq Lamptey,Steven Alzate,Kaoru Mitoma,Julio Enciso,Deniz Undav,Danny Welbeck,Matchweek 5,0,4,5,10
338,2,1,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-2-2</strong>",Gavin Bazunu,Kyle Walker-Peters,Mohammed Salisu,Armel Bella-Kotchap,Romain Perraud,Mohamed Elyounoussi,Roméo Lavia,Ibrahima Diallo,James Ward-Prowse,Adam Armstrong,Ché Adams,Alex McCarthy,Yan Valery,Jan Bednarek,Lyanco,Moussa Djenepo,Joe Aribo,Stuart Armstrong,Sékou Mara,Theo Walcott,Édouard Mendy,Thiago Silva,César Azpilicueta,Marc Cucurella,Kalidou Koulibaly,Ruben Loftus-Cheek,Mason Mount,Hakim Ziyech,Jorginho,Raheem Sterling,Kai Havertz,Kepa,Ben Chilwell,Ethan Ampadu,Billy Gilmour,Carney Chukwuemeka,Harvey Vale,Christian Pulisic,Mateo Kovacic,Armando Broja,Matchweek 5,-3,-1,4,7
339,1,1,Leeds United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Illan Meslier,Pascal Struijk,Robin Koch,Diego Llorente,Rasmus Kristensen,Tyler Adams,Marc Roca,Jack Harrison,Luis Sinisterra,Brenden Aaronson,Rodrigo,Kristoffer Klaesson,Cody Drameh,Adam Forshaw,Mateusz Klich,Crysencio Summerville,Daniel James,Patrick Bamford,Joe Gelhardt,Sam Greenwood,Jordan Pickford,Conor Coady,James Tarkowski,Vitalii Mykolenko,Nathan Patterson,Amadou Onana,Alex Iwobi,Tom Davies,Dwight McNeil,Anthony Gordon,Demarai Gray,Asmir Begovic,Rúben Vinagre,Reece Welch,Séamus Coleman,Michael Keane,Allan,Stanley Mills,André Gomes,Salomón Rondón,Matchweek 5,3,-2,7,2
340,0,1,Aston Villa,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-5-2</strong>",Emiliano Martínez,Lucas Digne,Calum Chambers,Matty Cash,Ezri Konsa,Philippe Coutinho,Douglas Luiz,John McGinn,Boubacar Kamara,Danny Ings,Ollie Watkins,Robin Olsen,Ashley Young,Ludwig Augustinsson,Emiliano Buendía,Marvelous Nakamba,Jacob Ramsey,Tim Iroegbunam,Leon Bailey,Cameron Archer,Lukasz Fabianski,Aaron Cresswell,Thilo Kehrer,Kurt Zouma,Pablo Fornals,Declan Rice,Emerson,Ben Johnson,Tomás Soucek,Jarrod Bowen,Gianluca Scamacca,Alphonse Areola,Angelo Ogbonna,Vladimír Coufal,Flynn Downes,Conor Coventry,Manuel Lanzini,Michail Antonio,Saïd Benrahma,Maxwel Cornet,Matchweek 4,-3,-5,3,0
341,1,1,Wolverhampton Wanderers,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",José Sá,Jonny Otto,Maximilian Kilman,Nathan Collins,Nélson Semedo,João Moutinho,Rúben Neves,Matheus Nunes,Gonçalo Guedes,Raúl Jiménez,Pedro Neto,Matija Sarkic,Toti,Rayan Aït-Nouri,Yerson Mosquera,Leander Dendoncker,Daniel Podence,Chem Campbell,Hwang Hee-Chan,Adama Traoré,Nick Pope,Sven Botman,Dan Burn,Fabian Schär,Kieran Trippier,Sean Longstaff,Joelinton,Joe Willock,Chris Wood,Miguel Almirón,Allan Saint-Maximin,Karl Darlow,Paul Dummett,Matt Targett,Jamaal Lascelles,Javier Manquillo,Elliot Anderson,Matt Ritchie,Ryan Fraser,Jacob Murphy,Matchweek 4,-2,2,1,5
342,0,2,Nottingham Forest,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Dean Henderson,Scott McKenna,Steve Cook,Joe Worrall,Neco Williams,Harry Toffolo,Lewis O'Brien,Ryan Yates,Morgan Gibbs-White,Brennan Johnson,Jesse Lingard,Wayne Hennessey,Giulian Biancone,Cheikhou Kouyaté,Jack Colback,Remo Freuler,Emmanuel Dennis,Sam Surridge,Taiwo Awoniyi,Alex Mighten,Hugo Lloris,Eric Dier,Ben Davies,Davinson Sánchez,Rodrigo Bentancur,Pierre-Emile Højbjerg,Ivan Perisic,Emerson Royal,Harry Kane,Son Heung-Min,Dejan Kulusevski,Fraser Forster,Matt Doherty,Clément Lenglet,Japhet Tanganga,Djed Spence,Ryan Sessegnon,Pape Sarr,Yves Bissouma,Richarlison,Matchweek 4,-1,4,4,7
343,0,1,Southampton,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Gavin Bazunu,Moussa Djenepo,Kyle Walker-Peters,Mohammed Salisu,Armel Bella-Kotchap,Joe Aribo,Mohamed Elyounoussi,Roméo Lavia,James Ward-Prowse,Adam Armstrong,Ché Adams,Alex McCarthy,Yan Valery,Jan Bednarek,Romain Perraud,Lyanco,Ibrahima Diallo,Oriol Romeu,Stuart Armstrong,Sékou Mara,David de Gea,Diogo Dalot,Tyrell Malacia,Raphaël Varane,Lisandro Martínez,Anthony Elanga,Christian Eriksen,Bruno Fernandes,Jadon Sancho,Scott McTominay,Marcus Rashford,Tom Heaton,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Alejandro Garnacho,Fred,Donny van de Beek,Casemiro,Cristiano Ronaldo,Matchweek 4,-2,-4,4,3
344,1,1,Brentford,Everton,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-3</strong>",David Raya,Rico Henry,Zanka,Aaron Hickey,Ben Mee,Christian Nørgaard,Josh Dasilva,Mathias Jensen,Yoane Wissa,Bryan Mbeumo,Ivan Toney,Thomas Strakosha,Mads Roerslev,Mads Bech,Frank Onyeka,Shandon Baptiste,Vitaly Janelt,Mikkel Damsgaard,Saman Ghoddos,Keane Lewis-Potter,Jordan Pickford,Mason Holgate,James Tarkowski,Conor Coady,Amadou Onana,Alex Iwobi,Vitalii Mykolenko,Nathan Patterson,Dwight McNeil,Demarai Gray,Anthony Gordon,Asmir Begovic,Séamus Coleman,Michael Keane,Rúben Vinagre,Lewis Warrington,Tom Davies,Stanley Mills,Allan,Salomón Rondón,Matchweek 4,3,-2,4,1
345,1,0,Brighton and Hove Albion,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Robert Sánchez,Lewis Dunk,Adam Webster,Pervis Estupiñán,Joël Veltman,Alexis Mac Allister,Leandro Trossard,Moisés Caicedo,Solly March,Danny Welbeck,Pascal Groß,Jason Steele,Jan Paul van Hecke,Levi Colwill,Tariq Lamptey,Enock Mwepu,Steven Alzate,Kaoru Mitoma,Evan Ferguson,Deniz Undav,Illan Meslier,Pascal Struijk,Robin Koch,Diego Llorente,Rasmus Kristensen,Tyler Adams,Marc Roca,Daniel James,Jack Harrison,Brenden Aaronson,Rodrigo,Kristoffer Klaesson,Leo Hjelde,Cody Drameh,Mateusz Klich,Adam Forshaw,Crysencio Summerville,Joe Gelhardt,Luis Sinisterra,Sam Greenwood,Matchweek 4,3,4,7,7
346,2,1,Chelsea,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Édouard Mendy,Trevoh Chalobah,Marc Cucurella,Reece James,Thiago Silva,Jorginho,Conor Gallagher,Mason Mount,Ruben Loftus-Cheek,Kai Havertz,Raheem Sterling,Kepa,Ben Chilwell,César Azpilicueta,Ethan Ampadu,Hakim Ziyech,Mateo Kovacic,Christian Pulisic,Armando Broja,Callum Hudson-Odoi,Danny Ward,James Justin,Timothy Castagne,Jonny Evans,Daniel Amartey,Youri Tielemans,Harvey Barnes,Boubakary Soumaré,Kiernan Dewsbury-Hall,Dennis Praet,Jamie Vardy,Daniel Iversen,Luke Thomas,Çaglar Söyüncü,Nampalys Mendy,Wilfred Ndidi,Marc Albrighton,Patson Daka,Kelechi Iheanacho,Ayoze Pérez,Matchweek 4,-2,-3,4,1
347,9,0,Liverpool,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Alisson Becker,Virgil van Dijk,Joe Gomez,Andy Robertson,Trent Alexander-Arnold,Jordan Henderson,Harvey Elliott,Fabinho,Luis Díaz,Roberto Firmino,Mohamed Salah,Harvey Davies,Adrián,Kostas Tsimikas,Nathaniel Phillips,Stefan Bajcetic,Sepp van den Berg,James Milner,Fábio Carvalho,Bobby Clark,Mark Travers,Marcos Senesi,Jordan Zemura,Chris Mepham,Adam Smith,Lewis Cook,Jefferson Lerma,Jaidon Anthony,Ryan Christie,Marcus Tavernier,Kieffer Moore,Neto,Jack Stacey,James Hill,Owen Bevan,Ben Pearson,Emiliano Marcondes,Philip Billing,Christian Saydee,Dominic Solanke,Matchweek 4,-1,-5,2,3
348,4,2,Manchester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">5-4-1</strong>",Ederson,João Cancelo,Rúben Dias,Kyle Walker,John Stones,Phil Foden,Rodri,Kevin De Bruyne,Riyad Mahrez,Bernardo Silva,Erling Haaland,Stefan Ortega,Josh Wilson-Esbrand,Rico Lewis,Cole Palmer,Ben Knight,Claudio Gomes,Ilkay Gündogan,Sergio Gómez,Julián Álvarez,Vicente Guaita,Tyrick Mitchell,Joel Ward,Nathaniel Clyne,Joachim Andersen,Marc Guéhi,Cheick Doucouré,Jeffrey Schlupp,Eberechi Eze,Jordan Ayew,Odsonne Édouard,Joe Whitworth,Sam Johnstone,Chris Richards,Kaden Rodney,Luka Milivojevic,Will Hughes,Michael Olise,Malcolm Ebiowei,Jean-Philippe Mateta,Matchweek 4,6,0,7,4
349,2,1,Arsenal,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Aaron Ramsdale,William Saliba,Kieran Tierney,Ben White,Gabriel Magalhães,Martin Ødegaard,Mohamed Elneny,Granit Xhaka,Bukayo Saka,Gabriel Martinelli,Gabriel Jesus,Matt Turner,Rob Holding,Cédric Soares,Takehiro Tomiyasu,Emile Smith Rowe,Fábio Vieira,Albert Sambi Lokonga,Eddie Nketiah,Marquinhos,Bernd Leno,Antonee Robinson,Tosin Adarabioyo,Tim Ream,Kenny Tete,Bobby De Cordova-Reid,João Palhinha,Andreas Pereira,Harrison Reed,Neeskens Kebano,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Kevin Mbabu,Issa Diop,Nathaniel Chalobah,Tom Cairney,Luke Harris,Tyrese Francois,Jay Stansfield,Matchweek 4,7,1,9,5
350,2,1,Manchester United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",David de Gea,Tyrell Malacia,Raphaël Varane,Diogo Dalot,Lisandro Martínez,Bruno Fernandes,Anthony Elanga,Christian Eriksen,Jadon Sancho,Scott McTominay,Marcus Rashford,Tom Heaton,Harry Maguire,Aaron Wan-Bissaka,Luke Shaw,Donny van de Beek,Fred,Alejandro Garnacho,Cristiano Ronaldo,Anthony Martial,Alisson Becker,Trent Alexander-Arnold,Andy Robertson,Joe Gomez,Virgil van Dijk,Jordan Henderson,James Milner,Harvey Elliott,Roberto Firmino,Mohamed Salah,Luis Díaz,Harvey Davies,Adrián,Nathaniel Phillips,Stefan Bajcetic,Kostas Tsimikas,Sepp van den Berg,Fabinho,Bobby Clark,Fábio Carvalho,Matchweek 3,-5,0,0,2
351,3,0,Leeds United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-2</strong>",Illan Meslier,Pascal Struijk,Rasmus Kristensen,Robin Koch,Diego Llorente,Daniel James,Tyler Adams,Jack Harrison,Brenden Aaronson,Marc Roca,Rodrigo,Kristoffer Klaesson,Leo Hjelde,Cody Drameh,Mateusz Klich,Crysencio Summerville,Adam Forshaw,Luis Sinisterra,Joe Gelhardt,Sam Greenwood,Édouard Mendy,Thiago Silva,Kalidou Koulibaly,Reece James,Jorginho,Conor Gallagher,Ruben Loftus-Cheek,Marc Cucurella,Mason Mount,Raheem Sterling,Kai Havertz,Kepa,Ben Chilwell,César Azpilicueta,Trevoh Chalobah,Ethan Ampadu,Hakim Ziyech,Christian Pulisic,Carney Chukwuemeka,Callum Hudson-Odoi,Matchweek 3,1,1,4,4
352,0,2,West Ham United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-1-1</strong>",Lukasz Fabianski,Kurt Zouma,Vladimír Coufal,Aaron Cresswell,Thilo Kehrer,Declan Rice,Tomás Soucek,Jarrod Bowen,Pablo Fornals,Saïd Benrahma,Michail Antonio,Alphonse Areola,Harrison Ashby,Ben Johnson,Angelo Ogbonna,Conor Coventry,Flynn Downes,Manuel Lanzini,Gianluca Scamacca,Maxwel Cornet,Robert Sánchez,Adam Webster,Lewis Dunk,Joël Veltman,Moisés Caicedo,Pascal Groß,Leandro Trossard,Alexis Mac Allister,Solly March,Danny Welbeck,Adam Lallana,Jason Steele,Tariq Lamptey,Levi Colwill,Pervis Estupiñán,Steven Alzate,Enock Mwepu,Kaoru Mitoma,Neal Maupay,Deniz Undav,Matchweek 3,-3,1,0,4
353,3,3,Newcastle United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Nick Pope,Sven Botman,Kieran Trippier,Dan Burn,Fabian Schär,Bruno Guimarães,Joe Willock,Joelinton,Miguel Almirón,Callum Wilson,Allan Saint-Maximin,Martin Dúbravka,Emil Krafth,Jamaal Lascelles,Matt Ritchie,Elliot Anderson,Ryan Fraser,Jacob Murphy,Sean Longstaff,Chris Wood,Ederson,Kyle Walker,Nathan Aké,John Stones,João Cancelo,Ilkay Gündogan,Rodri,Kevin De Bruyne,Phil Foden,Bernardo Silva,Erling Haaland,Stefan Ortega,Luke Mbete,Rúben Dias,Rico Lewis,Cole Palmer,Sergio Gómez,Kalvin Phillips,Riyad Mahrez,Julián Álvarez,Matchweek 3,2,6,4,6
354,1,0,Tottenham Hotspur,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Hugo Lloris,Ben Davies,Davinson Sánchez,Eric Dier,Emerson Royal,Rodrigo Bentancur,Pierre-Emile Højbjerg,Ivan Perisic,Son Heung-Min,Dejan Kulusevski,Harry Kane,Fraser Forster,Clément Lenglet,Japhet Tanganga,Matt Doherty,Ryan Sessegnon,Yves Bissouma,Richarlison,Bryan Gil,Lucas Moura,José Sá,Maximilian Kilman,Jonny Otto,Nathan Collins,João Moutinho,Matheus Nunes,Pedro Neto,Rúben Neves,Rayan Aït-Nouri,Gonçalo Guedes,Daniel Podence,Matija Sarkic,Toti,Nélson Semedo,Willy-Arnaud Boly,Leander Dendoncker,Luke Cundle,Raúl Jiménez,Hwang Hee-Chan,Adama Traoré,Matchweek 3,3,-1,4,1
355,3,1,Crystal Palace,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Vicente Guaita,Joel Ward,Tyrick Mitchell,Joachim Andersen,Marc Guéhi,Jeffrey Schlupp,Cheick Doucouré,Eberechi Eze,Jordan Ayew,Wilfried Zaha,Odsonne Édouard,Sam Johnstone,Joe Whitworth,Chris Richards,Nathaniel Clyne,Michael Olise,Will Hughes,Malcolm Ebiowei,Luka Milivojevic,Jean-Philippe Mateta,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Matty Cash,Lucas Digne,John McGinn,Boubacar Kamara,Jacob Ramsey,Leon Bailey,Emiliano Buendía,Ollie Watkins,Robin Olsen,Calum Chambers,Ludwig Augustinsson,Ashley Young,Philippe Coutinho,Douglas Luiz,Marvelous Nakamba,Cameron Archer,Danny Ings,Matchweek 3,-2,-1,1,3
356,1,1,Everton,Nottingham Forest,"<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-1-2</strong>",Jordan Pickford,Conor Coady,James Tarkowski,Mason Holgate,Vitalii Mykolenko,Nathan Patterson,Tom Davies,Alex Iwobi,Salomón Rondón,Anthony Gordon,Demarai Gray,Asmir Begovic,Michael Keane,Séamus Coleman,Rúben Vinagre,Jean-Philippe Gbamin,Allan,Dele Alli,Amadou Onana,Dwight McNeil,Dean Henderson,Steve Cook,Scott McKenna,Joe Worrall,Lewis O'Brien,Neco Williams,Harry Toffolo,Orel Mangala,Jesse Lingard,Taiwo Awoniyi,Brennan Johnson,Wayne Hennessey,Giulian Biancone,Morgan Gibbs-White,Remo Freuler,Ryan Yates,Cheikhou Kouyaté,Emmanuel Dennis,Alex Mighten,Sam Surridge,Matchweek 3,-2,-1,0,3
357,3,2,Fulham,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Bernd Leno,Antonee Robinson,Tosin Adarabioyo,Tim Ream,Kenny Tete,Harrison Reed,Andreas Pereira,Jay Stansfield,Bobby De Cordova-Reid,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Issa Diop,Shane Duffy,Kevin Mbabu,Nathaniel Chalobah,Tyrese Francois,Tom Cairney,Luke Harris,Terry Ablade,David Raya,Aaron Hickey,Pontus Jansson,Ben Mee,Rico Henry,Christian Nørgaard,Josh Dasilva,Mathias Jensen,Yoane Wissa,Ivan Toney,Bryan Mbeumo,Thomas Strakosha,Mads Roerslev,Mads Bech,Vitaly Janelt,Shandon Baptiste,Frank Onyeka,Halil Dervisoglu,Saman Ghoddos,Keane Lewis-Potter,Matchweek 3,0,4,2,4
358,1,2,Leicester City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Danny Ward,Jonny Evans,Daniel Amartey,Timothy Castagne,James Justin,Wilfred Ndidi,Harvey Barnes,Ayoze Pérez,James Maddison,Kiernan Dewsbury-Hall,Jamie Vardy,Daniel Iversen,Luke Thomas,Çaglar Söyüncü,Youri Tielemans,Marc Albrighton,Dennis Praet,Nampalys Mendy,Kelechi Iheanacho,Patson Daka,Gavin Bazunu,Moussa Djenepo,Armel Bella-Kotchap,Kyle Walker-Peters,Mohammed Salisu,Adam Armstrong,Roméo Lavia,Joe Aribo,James Ward-Prowse,Mohamed Elyounoussi,Sékou Mara,Alex McCarthy,Lyanco,Yan Valery,Jan Bednarek,Ibrahima Diallo,Stuart Armstrong,Oriol Romeu,Theo Walcott,Ché Adams,Matchweek 3,-2,-3,1,1
359,0,3,Bournemouth,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""127"">3-1-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Mark Travers,Marcos Senesi,Lloyd Kelly,Chris Mepham,Jordan Zemura,Ben Pearson,Marcus Tavernier,Jefferson Lerma,Adam Smith,Philip Billing,Kieffer Moore,Neto,Jack Stacey,James Hill,Siriki Dembélé,Lewis Cook,Ryan Christie,Emiliano Marcondes,Jamal Lowe,Jaidon Anthony,Aaron Ramsdale,Oleksandr Zinchenko,Gabriel Magalhães,Ben White,William Saliba,Granit Xhaka,Martin Ødegaard,Thomas Partey,Bukayo Saka,Gabriel Martinelli,Gabriel Jesus,Matt Turner,Kieran Tierney,Rob Holding,Takehiro Tomiyasu,Mohamed Elneny,Fábio Vieira,Emile Smith Rowe,Albert Sambi Lokonga,Eddie Nketiah,Matchweek 3,-2,4,3,6
360,1,1,Liverpool,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">5-4-1</strong>",Alisson Becker,Andy Robertson,Trent Alexander-Arnold,Nathaniel Phillips,Virgil van Dijk,James Milner,Fabinho,Harvey Elliott,Luis Díaz,Mohamed Salah,Darwin Núñez,Adrián,Stefan Bajcetic,Kostas Tsimikas,Joe Gomez,Sepp van den Berg,Naby Keïta,Jordan Henderson,Fábio Carvalho,Bobby Clark,Vicente Guaita,Nathaniel Clyne,Marc Guéhi,Tyrick Mitchell,Joachim Andersen,Joel Ward,Cheick Doucouré,Jordan Ayew,Jeffrey Schlupp,Eberechi Eze,Wilfried Zaha,Sam Johnstone,Chris Richards,Luka Milivojevic,Will Hughes,Michael Olise,Malcolm Ebiowei,Jean-Philippe Mateta,Odsonne Édouard,Luke Plange,Matchweek 2,0,-2,1,0
361,1,0,Nottingham Forest,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-3-3</strong>",Dean Henderson,Scott McKenna,Moussa Niakhaté,Joe Worrall,Orel Mangala,Harry Toffolo,Neco Williams,Lewis O'Brien,Taiwo Awoniyi,Jesse Lingard,Brennan Johnson,Wayne Hennessey,Giulian Biancone,Loïc Mbe Soh,Steve Cook,Cafú,Oliver Hammond,Alex Mighten,Sam Surridge,Lyle Taylor,Lukasz Fabianski,Ben Johnson,Kurt Zouma,Aaron Cresswell,Vladimír Coufal,Tomás Soucek,Pablo Fornals,Declan Rice,Michail Antonio,Saïd Benrahma,Jarrod Bowen,Alphonse Areola,Darren Randolph,Harrison Ashby,Flynn Downes,Conor Coventry,Manuel Lanzini,Maxwel Cornet,Gianluca Scamacca,,Matchweek 2,-2,-2,0,0
